Date,Mean_Day,P25_Day,P75_Day,P10_Day,P90_Day,Mean_Night,P25_Night,P75_Night,P10_Night,P90_Night
0,1.5621764369345248,0.6956607142857149,2.4966386554621818,-0.1709392415386734,3.199805562177325,-0.2599782486494205,-1.138509316770186,0.5484299054670383,-1.9714285714285715,1.3536067892503552
1,1.5614945831185267,0.6631019002521343,2.5060820367751035,-0.15539443993363652,3.224738675958189,-0.27619790876035355,-1.2098817452766095,0.5472611118662474,-1.9309560308277036,1.3437511468390926
2,1.5623958809881018,0.6819555898738553,2.487394957983192,-0.1402795031055901,3.1785714285714284,-0.27569672428145514,-1.1733451134973505,0.5409406007883637,-1.8142857142857145,1.366656534954407
3,1.5375597881237715,0.6509146341463428,2.4439024390243924,-0.19951179461501298,3.1689285714285718,-0.42262533076519604,-1.371990289891889,0.4394995248653797,-2.1392857142857147,1.2966423820082371
4,1.521703418325617,0.6889495798319328,2.4134453781512577,-0.15277274765804497,3.105880541801178,-0.38329971295556864,-1.35,0.46551640926641297,-2.0642857142857145,1.2700773694390717
5,1.5815793308639101,0.8191890617633162,2.420525815647768,0.03414488653833957,3.063233151353669,-0.4887471991089506,-1.3395716012480912,0.2463414634146339,-2.046428571428572,1.0213235872323694
6,1.5380659210076848,0.7970265780730894,2.3487970640206632,0.03604761904761954,2.9446626544187526,-0.49479945848606577,-1.282142857142857,0.1592768791627029,-2.0391445182724253,0.9885413576141319
7,1.587657990482479,0.9210714285714289,2.299142857142857,0.2531874405328307,2.9142857142857146,-0.5763044945425261,-1.3675760582010597,0.0442843550360208,-2.0964285714285715,0.8666195190947658
8,1.6213282661095045,0.956381677314126,2.3126702565727,0.3126702565726995,2.927809689409277,-0.6286445766778931,-1.35,-0.007744768366122425,-2.1895399271431133,0.7944042184501323
9,1.568129018104016,0.931308203991132,2.218512400667028,0.332934620089715,2.828571428571429,-0.7025192275066474,-1.3934800664451834,-0.0783063748810646,-2.338205980066445,0.7501965315146052
10,1.6239581185892809,0.9571428571428572,2.271428571428572,0.3602369337979097,2.9206841938549286,-0.7475904975016108,-1.4907093966478906,-0.0785668644454562,-2.4285714285714284,0.8170344266738987
11,1.6826450440394713,1.0116079923882064,2.321428571428572,0.4439822524101692,2.9783613445378156,-0.775675563914331,-1.4930542340627948,-0.051260504201680976,-2.4857142857142853,0.8201680672268904
12,1.7318093053139338,1.0292742823270444,2.3982261640798304,0.46630319148936167,3.0714285714285694,-0.7810622549094122,-1.5460738956165787,-0.034612841945288256,-2.509582894572455,0.8475438943079384
13,1.7577749810253136,1.033128834355828,2.4411196911196917,0.5024073487488172,3.1194577958571936,-0.7632190652806006,-1.5512029359793378,-0.06234880761752212,-2.4464862262433082,0.8285714285714285
14,1.7946458173249609,1.0892857142857146,2.4426908457396292,0.542857142857142,3.1125068277310914,-0.7926763390989954,-1.5211734693877552,-0.0690240452616684,-2.422679759265126,0.7322122302158268
15,1.8027053349130546,1.116811224489794,2.435714285714286,0.6011503537113323,3.112605042016804,-0.7802287871201135,-1.478583576287658,-0.07862001943634597,-2.333541945121473,0.6260610776735455
16,1.8030244190292026,1.1043478260869568,2.4340632946223404,0.5882272512965584,3.1739237873367148,-0.7571248219908548,-1.4301003162044021,-0.08068307522123327,-2.257142857142857,0.620731363231364
17,1.8556624251287968,1.2047196705733296,2.4714285714285715,0.6651766233766351,3.171428571428572,-0.7290541041791957,-1.3122901488755154,-0.10518721700048587,-2.1405254197022496,0.5386554621848744
18,1.8549477376409775,1.177925784966691,2.4761904761904767,0.6210260636128796,3.257142857142857,-0.7849589692057984,-1.3369851841783345,-0.1830113434952132,-2.1392857142857142,0.44156587563755434
19,1.9117751561822351,1.2762938736798146,2.507000316756413,0.7609079787956968,3.1809523809523816,-0.717226421520718,-1.2422360248447204,-0.1489873589778456,-2.049705882352941,0.4297567763247206
20,2.0520310233870678,1.3742829957863205,2.657142857142857,0.8858803986710965,3.3855803571428575,-0.7635314787642451,-1.2397515527950311,-0.15476718403547698,-2.044178571428571,0.3511077885007468
21,2.154001740818706,1.4576785714285707,2.7619047619047623,0.9579642857142852,3.560113986188539,-0.687512035835644,-1.170490689139594,-0.08564026646928226,-1.9177623906705539,0.4295093108604061
22,2.257943644337068,1.5488472418670443,2.8814063984795726,1.0375288840560004,3.638549255622429,-0.6282966347328298,-1.1648827616152844,-0.0429930678265587,-1.9129267380079322,0.5360468442696228
23,2.3507119948919204,1.567220459612416,3.0466222645099905,1.0609079787957043,3.831992397846061,-0.6034601791782441,-1.1357142857142857,-0.04338083791208815,-1.7960952380952377,0.47137258128501236
24,2.324732075065176,1.6359413082789602,2.910714285714285,1.121784131574913,3.6773109243697495,-0.5724152960274943,-1.0950437317784254,-0.04561641973630408,-1.7194112541282143,0.4804480045097553
25,2.359853545201343,1.6731208587330946,2.967515802781316,1.135008687258686,3.681057966423825,-0.4890326997038559,-1.071902332361516,0.0176470588235298,-1.6321428571428571,0.5866929454940892
26,2.375154605753138,1.6621637361310044,2.991029503254251,1.1206741878483082,3.7847351114358805,-0.5474818290954571,-1.1212722577137395,-0.011764705882352375,-1.7464285714285714,0.5453781512605048
27,2.3085252466142747,1.616739552964042,2.8820962845413463,1.101100992252277,3.7434237077370947,-0.5830497947569824,-1.226682071496532,0.04262125079770077,-1.8650300918593603,0.5831680270674579
28,2.2795908423358875,1.585819442280732,2.8853722527343124,1.0529671361581303,3.687981366459627,-0.6428677541424767,-1.2614060258249644,-0.0834443387250235,-1.8652040816326534,0.4930693069306928
29,2.2565918709907646,1.5127391572501276,2.8194088479911663,0.970973597268188,3.7571428571428567,-0.652501313028663,-1.2492393915132105,-0.10158849253987323,-1.793877551020408,0.4331113225499528
30,2.2789050759327947,1.519860627177701,2.8515063931116593,0.9831975647401816,3.819177896177548,-0.6824638257376119,-1.2422619047619048,-0.1214285714285715,-1.846753246753247,0.4018619582664567
31,2.3282440459877964,1.588136746352844,2.8909301448014797,0.9952447996612521,3.8529761904761934,-0.7217226051599799,-1.2924198250728869,-0.15225563909774428,-1.796312254930649,0.34850420168067253
32,2.396077812891893,1.6708305015631395,2.969415699924946,1.0255102040816324,3.9563209033613487,-0.8036263718197735,-1.4002217294900228,-0.17659574468085115,-1.9721574344023325,0.3804178278973984
33,2.3485692395855136,1.6176538633226274,2.9165700021980987,1.008820610284029,3.871428571428571,-0.8036499670130107,-1.4167701863354036,-0.17647058823529366,-1.967853744732908,0.3996269936546074
34,2.334812051853959,1.6142857142857143,2.8505952380952384,1.030993031358886,3.804184347006127,-0.8070363930392652,-1.3840893500257243,-0.21113990077477285,-1.9392857142857147,0.30665876944837955
35,2.3086434761873904,1.6157537039554168,2.809122584732344,1.0729330440771734,3.721190476190478,-0.8589776366252927,-1.4103167051787422,-0.28174527660731363,-1.9672150638153867,0.22542197076850815
36,2.2998235525506012,1.6220198450455336,2.7983193277310923,1.1023323615160343,3.641176470588236,-0.9646189248803173,-1.4916315934729356,-0.3815076298563162,-2.1108070198311757,0.11634463097877719
37,2.3765266497219373,1.7434782608695625,2.881321401370905,1.2321843853820607,3.6086483461129464,-0.9825350871079113,-1.5121245072719869,-0.3715651260504247,-2.157142857142857,0.1047369691119689
38,2.456347571440711,1.8037515291559048,3.058409882800126,1.234012037392791,3.7106632653061227,-1.0009903813080236,-1.4999999999999998,-0.4320874247703517,-2.092857142857143,0.04637542650624125
39,2.4951919147325192,1.875000000000001,3.042016806722689,1.3751190476190487,3.6844708837892393,-0.9175852671719299,-1.3763975155279504,-0.36309693877551014,-2.021428571428572,0.07795518207282952
40,2.660405890407789,2.048126907292437,3.255612244897958,1.5755213054909603,3.835714285714288,-0.8327991099527188,-1.2798319327731107,-0.2534321054777766,-2.022563025210085,0.15928666413373926
41,2.782392687992529,2.173127254710203,3.389285714285715,1.6207443775736516,3.951678673372311,-0.7725106325319891,-1.2645502645502642,-0.19077686516084777,-1.8903647416413378,0.24015659586924878
42,2.85361423183806,2.2127659574468064,3.47878359264498,1.6533928571428578,4.089934128668679,-0.6815483497070661,-1.178260869565218,-0.1345385347288304,-1.6714285714285713,0.3142857142857148
43,2.8653036411301613,2.227336131496934,3.4784645232816036,1.667214623438023,4.099001433349259,-0.604421837130232,-1.139650145772595,-0.098444130127299,-1.613568660022148,0.4520996970216654
44,2.7960612034633745,2.082090813503834,3.488636672556761,1.434938232499216,4.16172081011282,-0.5172000595263608,-1.0604054482103256,-0.0584341443523179,-1.5463976876781753,0.4564998173182312
45,2.7562182501717682,2.0729965156794417,3.4271714013864463,1.4414571156721605,4.132527472527475,-0.44990373295687214,-1.0002574945570257,-0.025665518424664125,-1.4998639455782312,0.48546703296703425
46,2.732644451517278,2.0415307906560614,3.4035340492048447,1.400145707950587,4.142857142857144,-0.472946440070471,-1.0,-0.04001831501831508,-1.4714285714285715,0.4773835920177384
47,2.6310377650008094,1.9508535819019726,3.3387976395377423,1.2506493506493546,4.070678925035364,-0.5510167801835135,-1.0880952380952382,-0.0892857142857142,-1.5690498844637757,0.42754616132167217
48,2.5164905292850217,1.852899694909812,3.2142857142857153,1.1629707707964045,3.9142857142857146,-0.5304431581506879,-1.0764705882352952,-0.036588032425513825,-1.5572640955850898,0.4520693277310919
49,2.501008628527555,1.8535524316109417,3.166059535136604,1.2232815964523258,3.823202392279462,-0.5705817255997285,-1.1097458203071895,-0.09736801570522775,-1.569734219269103,0.37863507779349315
50,2.4970946512553533,1.8511778314696785,3.151067011009919,1.183573805840601,3.793784193342566,-0.548957720859771,-1.0450672828598613,-0.10312627429658817,-1.485714285714286,0.3380937215650597
51,2.5628159325482374,1.9690627843494126,3.075,1.5335413367120683,3.690420168067227,-0.5793969988972357,-1.1109634551495016,-0.1188721562252937,-1.5394666671566755,0.3844005994006002
52,2.60643544599148,2.006864210955548,3.135435639526977,1.5452998937934346,3.774000000000001,-0.593104597595853,-1.1138198757763975,-0.1175750985456053,-1.5604322414027485,0.40176916099773213
53,2.524552933142428,1.9174820711190224,3.083717834960059,1.4123402396162872,3.6892857142857145,-0.5744873749394648,-1.0736378737541528,-0.0809144676979064,-1.526206334103577,0.39810342096927553
54,2.596082198853326,1.9850346608672,3.154621848739497,1.499088145896654,3.77722772277228,-0.5851689298846123,-1.0714771622934882,-0.09941690962099207,-1.481432649177656,0.3075833194027746
55,2.7581570936512496,2.194005708848713,3.305651022972004,1.7368628517058555,3.8384013605442138,-0.5808722575480265,-1.0678001519756837,-0.0949002217294905,-1.4535714285714287,0.3013446267982682
56,2.878136718930011,2.239689578713965,3.4965560580448303,1.7342096371235267,4.105014005602243,-0.5673759122900865,-1.0714285714285714,-0.0761043903765144,-1.4903901046622288,0.32136065712592177
57,2.91311582053951,2.2607992388201703,3.54621848739496,1.7571428571428571,4.157142857142859,-0.615633637457344,-1.1054464285714283,-0.1252140818268333,-1.510928367541119,0.26730373230372967
58,2.9418897733948053,2.278347152371893,3.5960232574695583,1.7783471523718928,4.19564900446089,-0.6689344217267138,-1.15798319327731,-0.1600516514883791,-1.6375673107380435,0.22562504793599433
59,2.916777804347125,2.264285714285715,3.5420526747284296,1.7614188665511954,4.12408590458067,-0.6692038460439491,-1.1607142857142858,-0.15813347236704908,-1.6928080456129238,0.2527286851079949
60,3.043789712712199,2.4345173353465466,3.6609857625482602,1.926390941758766,4.229025933656934,-0.728515847286429,-1.2311588921282794,-0.20601837187203198,-1.7535714285714283,0.20531896300659863
61,3.032926314476383,2.4287931580614543,3.6571428571428575,1.8810060609096384,4.228557284299859,-0.696990643847749,-1.1915451895043745,-0.16750079189103628,-1.7642857142857145,0.2507815685741468
62,2.9233868603393245,2.360296316433325,3.5118119580100378,1.8357142857142856,4.060296316433325,-0.8083961165568723,-1.3002811947804822,-0.2506145695590527,-1.9035714285714285,0.15869872701555737
63,2.88557855249394,2.3389810924369767,3.459328476401652,1.8549136876444168,3.966221019617491,-0.836277190993121,-1.3758733179285043,-0.253484068399396,-1.9607142857142856,0.1899575671852885
64,2.9268795521186695,2.306356451756736,3.533994834851161,1.7946468165980376,4.124034813057796,-0.7717431982388389,-1.2830903790087471,-0.21217746843146404,-1.8861084681255944,0.24338339954655638
65,2.878897834403212,2.285598246518823,3.480980392156861,1.7383193277310902,4.080510438238091,-0.7858399308600791,-1.3142857142857145,-0.21428571428571463,-1.932142857142857,0.24927099097456498
66,2.8546300428920257,2.275609756097563,3.4243697478991573,1.7462982205077129,4.0677941176470584,-0.8261996061160067,-1.361862527716186,-0.23521694392042547,-1.9695528068506185,0.23939848138428343
67,2.8357792798725616,2.2998585572843004,3.441176470588233,1.6578498542274072,3.978971847731898,-0.8098097290972583,-1.3488514340084268,-0.21891399416909615,-1.984637313905606,0.25535033836542775
68,2.8609443516551463,2.287963256255936,3.5084033613445365,1.6272664629968667,4.0884243697479,-0.8887350395806162,-1.475,-0.23987777022827178,-2.10582831802344,0.20696065419466533
69,2.9716161493922804,2.3267735665694866,3.635381269539212,1.6881092436974785,4.335381269539211,-0.7807805485417395,-1.3062389560962315,-0.1946468165980364,-1.9761490683229817,0.2366181867609114
70,2.95388661157561,2.312804132119069,3.6049107142857135,1.660715019067175,4.317857142857143,-0.7404241885406144,-1.269525674118305,-0.14091836734693847,-1.9935159996333158,0.3030612244897957
71,2.981180419077196,2.32464319695528,3.587694483734086,1.7225686090225565,4.358262639023261,-0.7005475329354626,-1.2296568522434086,-0.1190974582030716,-1.9048117439173573,0.30407552864292287
72,3.1070272297884096,2.4411308957455478,3.6988673892793824,1.8831803962460845,4.45,-0.6529233342842073,-1.189177805625174,-0.055695015416237746,-1.8448214285714282,0.3692086790044707
73,3.1323986666791335,2.45200762016413,3.740249167096803,1.8036717143033991,4.524880952380953,-0.5834744536043952,-1.0872230528748132,-0.025210084033613675,-1.735714285714286,0.4284447260057022
74,3.1884532748340524,2.482545098396498,3.869589816124466,1.7734752980083694,4.636604594263964,-0.6199059393378011,-1.1250000000000002,-0.046089810924371526,-1.7507725071409679,0.39814156694359426
