Date,Mean_Day,P25_Day,P75_Day,P10_Day,P90_Day,Mean_Night,P25_Night,P75_Night,P10_Night,P90_Night
0,2.402155583652808,1.5491853262118576,3.2847640164713354,0.6976190476190479,4.028897060168694,0.5961648138802847,-0.3419354838709684,1.6102574482322123,-1.4479776082542166,2.360832586851534
1,2.3989342400792046,1.616181850178576,3.227983725135623,0.7300000000000004,3.980546877019126,0.5627285045115445,-0.4157925649718759,1.5734032163494587,-1.4523736348169738,2.3473374176307775
2,2.3915218866769,1.6053856435254354,3.176687792053008,0.7628571428571431,3.950921658986176,0.5695584181178243,-0.38265210929795884,1.5377877707099463,-1.3811627609168955,2.3497249116014673
3,2.382316595713111,1.6247527743961596,3.154792089713331,0.8152529385400584,3.8814163976075786,0.6210296878437314,-0.2948377593108069,1.5175128351397589,-1.2048822565301847,2.4112239268318985
4,2.3958563107960296,1.6695378394300522,3.1640144665461114,0.7856535934984636,3.8641681592931505,0.6909173276322748,-0.13174542194904448,1.5228101116989985,-1.002410039059253,2.3707792207792204
5,2.3578780838183997,1.654204658050923,3.0914896730878216,0.7842857142857141,3.8098925527973355,0.7849166999239245,0.002689204763734325,1.5765917853940143,-0.780848212997522,2.3462010907427238
6,2.4397539468245943,1.7391870639368638,3.2188270788122617,0.8550407945403933,3.874880632237521,0.8296397946652876,0.08798638933098993,1.5845039682539679,-0.6548707535261531,2.2897997176124756
7,2.481767336838724,1.7621895157747436,3.296945958820728,0.8670401715427192,3.968488992220611,0.819089310285946,0.12338784833699393,1.5183532551932324,-0.6605672604452354,2.194421921539008
8,2.4702624026023945,1.7511673808213448,3.2452495633303364,0.9807854688267096,3.9108812176426406,0.9352996284295466,0.3247004372244593,1.6424728896935086,-0.5467281342041124,2.213116883116884
9,2.5547161181993614,1.780884781524239,3.365647695882035,1.0227905530248917,4.035141024811767,0.968192478769033,0.32663703307695,1.696526610644258,-0.530427688537255,2.2254829055457748
10,2.606212077539856,1.8231333758774808,3.469782119532417,0.8971005375729123,4.144984243697479,0.9719332496925358,0.2952645587058492,1.6954038288376438,-0.5255718860802918,2.2902556502408435
11,2.711125141608372,1.8285643291319813,3.6462171786317814,0.9826041914109689,4.393154555266744,0.8898836926309152,0.16345384140797248,1.61980628969512,-0.6639531200506821,2.280061191810593
12,2.8308865634227973,1.9019567597153797,3.784465194888182,1.122874430602063,4.517653623108889,0.8557584655302829,0.10854894843901337,1.6044587894506432,-0.8466922623210256,2.309952773476398
13,2.830404232117732,1.9180076628352434,3.7405575983755086,1.0963319621042151,4.497700455518365,0.903135525728853,0.13956819439235732,1.6747648516360358,-0.7577374092164425,2.404563492063492
14,2.839624160296839,1.9520404382575611,3.729570276055104,1.1831168831168832,4.444622389383792,0.956218832064971,0.2167626728110599,1.7078572343267198,-0.5770750782064642,2.4217532467532474
15,2.8885085368121337,1.9946123109437954,3.8097596436733574,1.1823797219146104,4.550628395807034,0.8895788990595792,0.1976894791724081,1.5848250028594355,-0.6158856161269353,2.246901473830805
16,2.8984336340339945,2.0588284377981005,3.795641764937807,1.2246072696140213,4.521531932019827,0.8788805741391783,0.2170078480873891,1.5461139896373035,-0.4683855986473554,2.1202056395077165
17,2.971000217651874,2.1909207448216943,3.777017360920532,1.4039724092080084,4.505175347126933,0.88520104360373,0.29251047326346324,1.4855799319145677,-0.32261330848393543,1.9983398268398287
18,2.9055597170779075,2.190607936461903,3.630226087017717,1.4545454545454548,4.361516931013645,0.96625178232537,0.39539170506912374,1.5210068968040615,-0.13234263727240506,2.012947739283613
19,2.9250789283590755,2.167020210573855,3.688176645994525,1.4243394619459937,4.459605217423096,0.9718952164070068,0.41098824665001066,1.4800669557104542,-0.07856282271944935,1.9674172668429213
20,2.9490967429538704,2.1798560555066566,3.791421985620973,1.425088886862964,4.519993414192401,0.9465433748509733,0.43178018037796245,1.4376291394698524,-0.0530428116252216,1.9174944660922488
21,2.926592381455334,2.190490545354882,3.7183424292984872,1.4675324675324677,4.390325497287527,0.9781185178945774,0.44314555719194937,1.4682002812263755,-0.01956181681809615,2.012741708285319
22,2.9116946333588465,2.164386520737326,3.6978587814205035,1.3962065656591665,4.381197519345813,1.0260274344219342,0.46901822909667623,1.5118105482684834,0.02830880808114645,2.068953405411341
23,2.895433305443811,2.1526993696903034,3.653566397746186,1.4046326478870763,4.339280683460472,1.0383411159905322,0.49201346748619956,1.4997287522603968,0.04766825649178625,2.0428571428571427
24,2.790270641466555,2.0761215358183094,3.4985108757294614,1.3571428571428572,4.084225161443748,1.1328108983099776,0.5694394213381544,1.5991241482549834,0.14113019775716779,2.183987340614311
25,2.8092968674391274,2.140245236575809,3.483056180597466,1.3777522094046737,4.140199037740325,1.2185812380992254,0.6423192633786107,1.7249701634644037,0.19526018016089164,2.2907913452641715
26,2.8273094862964463,2.183406537114088,3.514536340852133,1.369098649442162,4.143107769423562,1.2772448033753374,0.7227910419499765,1.7806852898669974,0.2521476810840847,2.334943687018373
