Date,Mean_Day,P25_Day,P75_Day,P10_Day,P90_Day,Mean_Night,P25_Night,P75_Night,P10_Night,P90_Night
0,1.882157977785481,1.1371885382059794,2.643264623600725,0.3395573710634407,3.388826025459687,0.6038615062505434,-0.14867237098590524,1.4488638963088385,-1.2179849527716076,2.155138396431428
1,1.8946975188705497,1.137714724768144,2.642784749034747,0.3757434519043789,3.4125796212591624,0.5762600616949335,-0.19563492063492072,1.4467221380536817,-1.2512251645342432,2.1368645383464555
2,1.8746936270616743,1.1503376767837272,2.6101838755304074,0.40899289547418805,3.3139851339055184,0.5643517527726434,-0.20786464802109517,1.4291917903850326,-1.2082459111702593,2.120988641817302
3,1.8645905621591994,1.1735693135001783,2.573880539681226,0.4437462951985821,3.265643388869196,0.5490437616555505,-0.1967380195321371,1.3633958749298567,-1.098120921456086,2.04396763743041
4,1.8623459173535262,1.2065309258547707,2.5383471339902752,0.4957113376150105,3.1903695728967323,0.60107194936362,-0.1245073082262717,1.355844155844156,-0.9488977127648064,2.049327372778989
5,1.8773176235336992,1.2443879870129866,2.5253533908207615,0.5711313868613133,3.1914896730878217,0.5914957088936231,-0.0973107952362661,1.2908378201400772,-0.8225001014779174,1.9331667434525277
6,1.8618910682531626,1.246309203666092,2.5258191172488536,0.558506412805105,3.1334501933553507,0.6187077106431004,-0.0252547492025869,1.2591247959216405,-0.7058689223883131,1.8989105938435025
7,1.890259220242651,1.2906298003072196,2.5303951367781123,0.6372862916303861,3.128178571428573,0.5889384085135014,-0.012635283120883349,1.1827274590545744,-0.692532768436382,1.821055007145512
8,1.8968783673909402,1.2849531058855548,2.5615843964735676,0.6513046037931584,3.1320459982495255,0.5988907811625602,-0.0099593021994695,1.2048658766941873,-0.6492300859826359,1.8353126544327607
9,1.9381709422746534,1.3256210364366354,2.5999276061776033,0.7044607114262829,3.1390038455005445,0.5934605021555828,-0.02874564459930295,1.1998257839721258,-0.630409283327057,1.8743661673635867
10,1.968938883783338,1.322384944246481,2.655400253542728,0.6973902405872001,3.2331679293511835,0.5761351930074592,-0.08324996806621379,1.219617852210432,-0.7100922849760047,1.9000000000000001
11,2.0166989521323484,1.3416791867787625,2.706577863353435,0.7458380202474653,3.2798675520919285,0.5616062808354241,-0.10046610404752479,1.19709209300668,-0.7359113769199377,1.8922919478108093
12,2.0684683234156775,1.3778896236905236,2.794940680293518,0.7938382577158544,3.3520069646573116,0.545062630731934,-0.1068239651072791,1.2050289172775561,-0.8436121151797711,1.9228374492890636
13,2.0980211247773295,1.3969582147044024,2.8218058640400248,0.8059335698365495,3.4167930903476686,0.5328797434194941,-0.13656479253913079,1.2204140546736635,-0.835913311891936,1.896592545192776
14,2.1228338240637084,1.4438204923708589,2.800998847483676,0.8429543634907901,3.415284561769389,0.5419339612260735,-0.09655910924566236,1.213388453939995,-0.7190465706725491,1.827402828351271
15,2.1366600036705123,1.453846153846155,2.820416631382856,0.8629208013480614,3.4201159400290067,0.5320492564883413,-0.022450304797243102,1.1691180506009797,-0.686603568569136,1.6893639091819415
16,2.1126073812388997,1.4710611346219793,2.771663212805235,0.8791877260120143,3.356580018633984,0.5517620105743731,-0.0258492947697532,1.1702680362478142,-0.5829921519126108,1.7110620809842447
17,2.166719547639952,1.5709672589690826,2.754380184356261,1.0379366589642463,3.2913030752062453,0.555347413397336,0.025752514732774602,1.0850896263886192,-0.4551472917326584,1.5774189494392068
18,2.0968687936745223,1.5086918639194458,2.690088359585073,0.949886490407096,3.2322233446334825,0.5480387444349911,0.04957832537549065,1.0433663300160159,-0.3995391705069133,1.4924354682326333
19,2.1110061875560717,1.5472375097225588,2.683053052843313,0.9954283016264411,3.238474765581908,0.5949728589487122,0.1070866773675728,1.0629286378411507,-0.30915017728468225,1.5246930307392463
20,2.1580765577404,1.6133671671839782,2.716667871716421,1.0971558621902773,3.2485648427638294,0.580899404137719,0.13376720740813106,1.0225363599293182,-0.26664788558066466,1.459130953149498
21,2.166347436749104,1.6189794498926338,2.708995882166618,1.1169906211771072,3.2223985890652616,0.6200359101601093,0.1623171438666415,1.0676075268817207,-0.25868686314325245,1.5485097822912963
22,2.225350895550931,1.6781478063921007,2.735105293866593,1.1833279792831,3.2926268182373817,0.649019360338595,0.2016176100562555,1.0573198482933015,-0.18914936914936972,1.56310413354531
23,2.2626760869472142,1.700486716847585,2.739972918077183,1.2172947187173666,3.382137826317615,0.620582410358005,0.22417670682730956,0.9959621122558127,-0.13267281105990777,1.4133666028915612
24,2.2107913022685337,1.6786103922101314,2.6979841841589156,1.1797968555246887,3.219341843607674,0.6856405803742914,0.27081603875235355,1.0679408975979772,-0.08541561738118403,1.480166990735447
25,2.2674381060123427,1.7345964445106334,2.7623413835448236,1.2546454522758383,3.297341894883181,0.7288300539902522,0.31195848730245873,1.1239606953892658,-0.06459412522082816,1.5432185448039097
26,2.3020017499022263,1.7841248091453363,2.77171365220146,1.3078832614126732,3.3204669626689545,0.7419181212687801,0.33577044198501854,1.1647926997942148,-0.07264039408866974,1.5648592536903407
27,2.2647874826319025,1.7789356984478957,2.7060534548049024,1.3446092309853954,3.213830814068377,0.7615743284761379,0.3601357830327261,1.1933920456149207,-0.09567219412628754,1.589005801993801
28,2.2912881898172044,1.800886917960089,2.7607046814115583,1.350931460102373,3.25245876026761,0.6981922328750221,0.2649586970990085,1.1174541007867238,-0.17954155460946217,1.5539520950101762
29,2.279725510514317,1.764247607756816,2.753962460896768,1.3047897634418484,3.2790061160318356,0.7102049866657649,0.2716747003471715,1.1548004621177577,-0.1668886774500471,1.592682703116874
30,2.291112657257907,1.7608829921079732,2.770868777783874,1.3162576719189485,3.285154492069588,0.7403941757313166,0.2682783485779021,1.1903369404604793,-0.13538726333907225,1.6546523388116354
31,2.3352639941542064,1.8119609696928982,2.805828318023443,1.3834652509652514,3.3132653061224486,0.6805527874282132,0.1851441241685141,1.170232587864973,-0.24956348118858446,1.633143011875748
32,2.434388079518248,1.9142472083172888,2.9120758099628925,1.4587055494032228,3.4261530490029455,0.6240625703436699,0.12239572297647894,1.145803571428573,-0.37046622264510015,1.5803248998408408
33,2.4338958190053215,1.9304518517196683,2.883783554915756,1.4843844074942607,3.3999036030341645,0.5679128642958801,0.057777940048174145,1.1169845178882853,-0.5204307887234721,1.5452917422602002
34,2.449268751763671,1.9481038466766347,2.9091207349081296,1.501744465630351,3.4059985730750424,0.5507627616726071,0.08824799224338015,1.0719217825229188,-0.48590838509316836,1.47974843176977
35,2.4455554792858973,1.9312894788715358,2.912212666845086,1.4837233856278065,3.42518701105256,0.5902944909707176,0.09021104101326025,1.0973364067102032,-0.4242467542064115,1.5394339124180612
36,2.455369140126265,1.9564585519677875,2.9264497878359217,1.5077341307598193,3.4278571428571487,0.5720489873974536,0.11887635443858541,1.062097440132122,-0.42221014000271967,1.5141911849964562
37,2.5246841298289926,2.0388731223860193,2.978226230757784,1.6431051690274239,3.4313622326432602,0.6129449737622648,0.16111634973021086,1.0750182905458705,-0.3121245072719872,1.532906103797193
38,2.5638150517112734,2.059480519480512,3.048297751678505,1.6216657773642091,3.503751529155905,0.6742205572345614,0.2563015449542634,1.1119910727848201,-0.1648714671936938,1.5196630839001877
39,2.592749540847459,2.1008129711074126,3.0859878483767647,1.6678345770337835,3.5306103031126863,0.7106454656587304,0.27540200867132497,1.1326491776539345,-0.09622442927624879,1.5648007918732947
40,2.67101730998759,2.1800064862581725,3.1802741612996805,1.7007477887965687,3.6444194229415925,0.747321209632192,0.3275131013796285,1.1573784282518873,-0.024944270762539227,1.5707726763717775
41,2.7317974569553996,2.1935753284508857,3.2759722401221705,1.7114125311057427,3.746702396327928,0.7718701690805027,0.3511754068716076,1.1775632686933348,0.01025888898069201,1.5986316502704665
42,2.746209502231508,2.204322414027469,3.288841254287111,1.7058755012796571,3.7809523809523813,0.7943846479449562,0.41442133815551463,1.1855584415584386,0.0368900366997412,1.5601970248680403
43,2.758936940537295,2.225347066726382,3.291811224489796,1.7038493092679723,3.816949307575491,0.7876807720431366,0.41175018056970936,1.1652827027269783,0.03783193277310856,1.568725868725868
44,2.7463768006048555,2.170260165134757,3.3434347477982587,1.6372195273935726,3.867265926640921,0.8087214749792723,0.4129944270762534,1.202848630081348,0.030767408880488942,1.5786632034632027
45,2.7448727740555747,2.1788069917682353,3.326085286208194,1.647251009743702,3.8495285918830047,0.7779848139791922,0.3600244664944951,1.1519464300696651,0.01289171834696064,1.5457396262274319
46,2.7364556383445557,2.1716141001855305,3.30323624595468,1.6423133178111853,3.8223835497079577,0.7796784258845748,0.37271280390758593,1.1469280703378368,0.004201912649116245,1.5586330419970305
47,2.68580614119659,2.11844638450229,3.255512869765618,1.5775569407815868,3.754432095418812,0.7495338397409304,0.3053905492098221,1.159063560299693,-0.1056554397333915,1.5704246754753883
48,2.6361052501053135,2.0820780903034795,3.2069124423963142,1.5781454672463853,3.7181091414667664,0.7437689567692415,0.3220981399842038,1.1501819836214762,-0.11417994322272007,1.5467087956079175
49,2.6905324965288373,2.1367205803482925,3.268644238333044,1.6121428571428578,3.782929952618758,0.7274510454832331,0.30216349327737213,1.158081130254386,-0.15695812382578156,1.5535072120134557
50,2.7199129186066906,2.1982958821412195,3.2755120090631795,1.6961930263498894,3.745816255026844,0.7645485926646028,0.3351352834641334,1.1761921005823446,-0.07525282277859645,1.579177801204911
51,2.730932454153333,2.2116950040095005,3.237662800162801,1.771904307302406,3.7264324080204463,0.7043022698132234,0.2664489691381773,1.141969168272484,-0.1944173957438911,1.546656504925637
52,2.783383843783358,2.277251184834124,3.292578496669833,1.8129377880184325,3.796950405210115,0.7311560325145844,0.34083886410619024,1.141342381032131,-0.0890036699741767,1.519047619047619
53,2.703281622245064,2.178700924508497,3.226797088262063,1.691422095108325,3.720872965641954,0.7590832848878005,0.38635536134574366,1.1619034569157836,-0.02597461834655213,1.5146128680479862
54,2.7508306503420146,2.23303145433539,3.2802875425912204,1.7242309197153174,3.7559186966104376,0.7765422863438217,0.39042175614902064,1.1891078270388626,-0.00757664941420488,1.5172484800071018
55,2.8927270902464195,2.4029378888511017,3.4033415841584174,1.9112965832852251,3.883211678832132,0.8060416290520207,0.4214369452353012,1.2051650870368333,0.048774152676591624,1.5520161526306495
56,2.9757975481857457,2.4599509419152263,3.4983974099891597,1.9683801189097936,3.9866966844044223,0.8335055044583521,0.43818132390919967,1.2264327595540458,0.08865982845259388,1.588778895625946
57,3.0064693879158284,2.4571071428571427,3.5623059006211197,1.9716744824430963,4.068083712931958,0.7855654842503206,0.3899588270484077,1.187602327447828,0.02894096555256676,1.5654183864709872
58,3.052114162920766,2.4899187317175433,3.5913425518843356,2.0331568252798635,4.1029199935750285,0.8247914899859208,0.4202962157279912,1.236984707410985,0.06864886578246765,1.6131075864844517
59,3.0336514427041665,2.450026068821688,3.590935367616094,2.0039825999665335,4.126843406593411,0.8219245818283281,0.3891983105060235,1.2571227535964642,0.02556995343722694,1.6393109987357888
60,3.1509428137392748,2.6094633757036547,3.677693631669528,2.1927955503637957,4.181596452328159,0.7825860146754504,0.35167341609357217,1.20477685231373,-0.02616655388038202,1.6249285714285722
61,3.157312932772838,2.6156239277136053,3.703479679217067,2.162516178872249,4.202623092901397,0.8132446254937217,0.40277589708869493,1.2221669624586002,0.03584738809372201,1.605530458590006
62,3.0850375511589347,2.5525102759835403,3.621780183312273,2.103294266708903,4.114065116847866,0.7724289107848166,0.3293869783879284,1.2194627054361589,-0.07043924153867161,1.6525667347064446
63,3.0718516998542467,2.5263422590729894,3.638748330680717,2.0408967569333027,4.138748330680717,0.7543653973307317,0.30836501271209327,1.2250713027430609,-0.15074437757364545,1.6522989820427751
64,3.0966862569072116,2.5607323459996043,3.65462012320328,2.0328264208909377,4.182088969145284,0.8005419024919637,0.34483734087694456,1.2509466879379871,-0.07548721937590305,1.7194764397905764
65,3.0997090072979336,2.560705899959242,3.6778121771024574,2.049279698403784,4.185013462504679,0.7822907693461001,0.343389028188433,1.2353995540125078,-0.07538087612947549,1.6530348801137564
66,3.141486703781846,2.623212286034252,3.706439437264097,2.0951471070994887,4.193009897005282,0.7505359559446314,0.3338638567220867,1.1694032105741177,-0.0761482420019001,1.6074236928713703
67,3.1530318913804076,2.600125267254139,3.749635730123538,2.0257256311912735,4.269891367479432,0.7531243309740392,0.3546478574429429,1.1631519930701693,-0.055967990143138434,1.5890216655382536
68,3.166313130537968,2.612949131221008,3.772220641853856,2.039554541305341,4.289592288242688,0.6964662915253592,0.2926510989010997,1.1331733727082516,-0.15569705049008004,1.5641290541112884
69,3.295546006772445,2.699983948635633,3.8982394809775753,2.162373331075171,4.506809840967783,0.7626990890516606,0.3527045896462177,1.1509621546049453,-0.0001583710407241486,1.5515990628616618
70,3.258524570060344,2.6801516804738394,3.841375560690497,2.129492072812679,4.443417852061257,0.7639795752337217,0.3383048981838206,1.163166723751401,-0.02227710041283316,1.5778578224819928
71,3.308587080710591,2.657188042518566,3.8830684691414588,2.1143164469350526,4.653214625526708,0.7762294553925119,0.36737448022328467,1.1599852344038366,0.009608087943085531,1.5526424718845666
72,3.3987649313271895,2.7183567490127114,3.9754996061555694,2.168766313715832,4.775234436524199,0.799980694284095,0.4038602691314396,1.161753392012904,0.06003885911276648,1.5729971633799422
73,3.374666018344891,2.6873372970656306,3.965189258972524,2.1311059907834076,4.799599923028601,0.8269820636186248,0.42382949371433754,1.212776947125187,0.05028022417933744,1.6376456888794804
74,3.4056344716063065,2.716946468165978,3.988392023304104,2.158655763496331,4.808444869291676,0.8431524969532506,0.422767432377327,1.239807548067251,0.0353060965951751,1.6923822816944443
75,3.461157569524147,2.751362703561508,4.008390482286366,2.1927188515828084,4.902073414386917,0.8714595043251558,0.4474921843142562,1.2683604026077977,0.049803729456368205,1.7338889600566398
